Name;Vote Account;Identity;REV;Inflation;MEV;Tx;User Tx;Vote Tx;Pri Fees;Sig Fees;Rewards;Stake;Votes;Latency;CU;Leader Slots;actual_stake_sol;stake_rank;mev_rank;rev_rank;inflation_pct;sig_fees_pct;priority_fees_pct;mev_pct;rev_pct;is_top10_stake;is_top20_stake;is_top50_stake;is_top10_mev;is_top20_mev;is_top50_mev;is_top10_rev;is_top20_rev;is_top50_rev
Komorebi;25quQGzrtcU224Kk7G5YDJ9oJXgYsiur8pZ7pAnCMhhV;kom1oNHyyt84XLGVfi5Jo1qkVkU5xG1sBxPG19rWknE;0.286762425;0.25189012499999996;0.0017351;1360.0;651.0;708.0;0.0294736;0.0036822;0.0331372;881.0;2646.0;3.647;41081039.0;160.0;140960;406;646;677;10.25;96.32;86.45;15.13;11.17;0;0;0;0;0;0;0;0;0
Vnode;3r5ZXC1yFqMmk8VwDdUJbEdPmZ8KZvEkzd5ThEYRetTk;FGiEdzde7Fco2WLpNQMat299hUVoykJdaA5hxdmCzHiS;0.28637894473684206;0.25807914473684207;0.002738;1315.0;545.0;770.0;0.022123;0.003451;0.0255618;823.0;2756.0;1.045;35210250.0;152.0;125096;435;529;678;11.43;58.42;59.21;30.53;11.04;0;0;0;0;0;0;0;0;0
Lumos Maxima;5daP6pZoPSak6UEKuRg2HHjvTPpqqwB113oNamGNKuuZ;8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo;0.2862947476190476;0.2592240476190476;0.0064077;1304.0;539.0;764.0;0.0172531;0.0034222;0.020663;815.0;2553.0;1.011;35802239.0;168.0;136920;410;217;679;12.22;46.45;27.37;71.58;10.91;0;0;0;0;0;0;0;0;0
Staking kiwi validator;5afRnmkFn1pRU9oussqwk1RRBVyoDgUkL16Jz4qNf574;3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ;0.28617012258064517;0.2562603225806452;0.0105572;1269.0;500.0;768.0;0.0160509;0.0033117;0.0193526;807.0;3458.0;1.013;31326014.0;124.0;100068;490;86;680;10.78;16.71;18.68;88.82;10.78;0;0;0;0;0;0;0;0;0
;HFpuMHuQqUY9o5D4g5ByAJKEYQrMLjwcusDNjozXa4Dg;32jCuWyy4aJjyv4gd4DSGBHmFU5KUSSfqbmPb9GpMin6;0.28576660000000004;0.26519390000000004;0.0014827;1319.0;555.0;763.0;0.0156172;0.0034842;0.01909;833.0;4257.0;1.024;36129426.0;100.0;83300;528;684;681;14.06;71.18;16.97;10.13;10.64;0;0;0;0;0;0;0;0;0
MARGUS.ONE 💎 0% fee +MEV!;CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc;MargusJeV9bkePFLWbbzRNsMVo3Re6h9wKB5Ago8Tfj;0.28571466842105264;0.2680173684210526;6.02e-05;1214.0;443.0;771.0;0.0144814;0.0031683;0.0176371;843.0;5641.0;1.012;29990573.0;76.0;64068;601;732;682;15.24;4.87;10.92;3.82;10.51;0;0;0;0;0;0;0;0;0
4BLOCK 0% Fee + Jito All MEV;6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ;4b1onMDEasBh4BuPekQWijx3BYR64hAE1z2jJyeZUkck;0.2829598666666666;0.2648372666666666;0.0001588;1218.0;446.0;771.0;0.014759;0.0032156;0.0179638;845.0;1424.0;1.017;28842369.0;300.0;253500;241;728;683;13.8;6.97;12.37;4.34;10.38;0;0;0;0;0;0;0;0;0
SGTstake - 0% Fee + MEV 0% fee;GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j;CBUGET5PnvLc3HvEeFYj64iTvdKhYV6pujTPDdDh785K;0.2828454;0.2517875;0.0027898;1295.0;557.0;737.0;0.0248887;0.0033903;0.0282681;798.0;5943.0;1.016;36082461.0;72.0;57456;631;526;684;10.12;35.66;74.21;30.92;10.25;0;0;0;0;0;0;0;0;0
Saga DAO;sagasJDjjAHND4hien3bbo5xXkzCT5Ss6nKjyUJ45aw;SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ;0.2819602842105263;0.2582811842105263;0.0057268;1304.0;540.0;763.0;0.0145392;0.0034249;0.0179523;810.0;5610.0;1.02;33859461.0;76.0;61560;619;259;685;11.83;47.5;11.32;66.05;10.12;0;0;0;0;0;0;0;0;0
Gojira;goJiRADNdmfnJ4iWEyft7KaYMPTVsRba2Ee1akDEBXb;gojir4WnhS7VS1JdbnanJMzaMfr4UD7KeX1ixWAHEmw;0.2817131777777778;0.2581902777777778;0.0049682;1301.0;556.0;744.0;0.0151291;0.0034377;0.0185547;810.0;3713.0;1.12;36289670.0;108.0;87480;519;306;686;11.56;52.76;13.82;59.87;9.99;0;0;0;0;0;0;0;0;0
Prompt Logic;9f7dqiYNBZbgPesAnLeWnKCtxYHSfMg5x1EMZCJwVwG7;FwnWx7x99rGwLmipzz8ii15NqcHkKRo2oS1Y7j6LivgZ;0.28160459682539685;0.24671789682539683;0.005441;1290.0;523.0;767.0;0.0260588;0.0033991;0.0294457;773.0;1729.0;1.014;34512213.0;252.0;194796;308;275;687;8.94;38.29;78.42;63.95;9.86;0;0;0;0;0;0;0;0;0
;BRrgfW2AKKYYEGVU6j1mbnoQajHTRuUgXCAPPzFgcF9q;sce1oTWYVXv7a7Hy2skxREozs5nwkQ4wDT8XJSi5tgE;0.2806072388888889;0.2532151388888889;0.0;1273.0;497.0;775.0;0.0240605;0.0033442;0.0273921;796.0;5947.0;1.094;31535390.0;72.0;57312;636;757;688;10.38;22.37;71.05;0.0;9.72;0;0;0;0;0;0;0;0;0
BurnItUp.com 🔥;BiUSTKzDM57pkf52SqxqckEk4ap7d25y2GB4GLXxdgj7;BiU1DNow77wGwSXW1bLmkcQe2cuySpkbz7xtbitD9Fmk;0.2795876545454546;0.24482295454545458;0.0062327;1377.0;607.0;769.0;0.024894;0.0036513;0.028532;768.0;1634.0;1.511;38123297.0;132.0;101376;485;226;689;8.54;94.87;74.34;70.39;9.59;0;0;0;0;0;0;0;0;0
CyberAlex 👑 MEV;VaCdXKupamusfRsDf9Ai7e8Up36Z4f3MP6SqhnM7c76;cybi55ebub37HZW9YmRaLh59Lh3kqaLTsEBQwW6vFkC;0.2789679070175438;0.2500078070175438;0.0045673;1286.0;522.0;763.0;0.0210118;0.003393;0.0243928;785.0;1879.0;1.014;34451231.0;228.0;178980;337;360;690;9.46;36.97;53.03;52.76;9.46;0;0;0;0;0;0;0;0;0
Gaxx Validator;GaxxAn5335dA4U3772MCFeqdyqCVEfmsQTQ47YXfC2Xi;3Rv6ZVGUuRczP76322LyhTTYw2iM4avV4B5xFJocQJer;0.27824139999999997;0.25665859999999996;0.0030664;1226.0;465.0;760.0;0.0153109;0.0032178;0.0185164;805.0;4267.0;1.02;30619953.0;100.0;80500;536;494;691;11.04;7.37;15.0;35.13;9.33;0;0;0;0;0;0;0;0;0
Lua Sol Foundation;Lua298Woc4rgcswL64yfWAL4EW44FgBZeLsKforf6tJ;Lua1fxRRHCnjVAYdfGyv2GbUsRHGM2DN2wgpWuF2WSb;0.27772163333333333;0.24366083333333333;0.0059927;1316.0;548.0;768.0;0.0246093;0.0034706;0.0280681;764.0;11865.0;1.021;35878210.0;36.0;27504;719;242;692;8.28;66.18;73.42;68.29;9.2;0;0;0;0;0;0;0;0;0
;AF84u2vQvSyuSurDqJNSgLGKA8viTrHmeYwjKzisC6w1;AHZxzLeRGRfNVFrCmP58iJgEwbcXyZeAkZ32CmbfEmYR;0.2773273197916667;0.24894111979166667;0.0023505;1341.0;540.0;800.0;0.0225217;0.0035268;0.0260357;781.0;1133.0;1.016;34758822.0;384.0;299904;202;561;693;9.2;81.97;63.16;26.32;9.07;0;0;0;0;0;0;0;0;0
Mad Lads;B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv;CjmXSapt1ouz3CZzgkRJckBEwMSo5fVdVrizLeRscwYD;0.2758085650793651;0.24243186507936507;0.0110665;1313.0;544.0;768.0;0.0188615;0.0034597;0.0223102;776.0;1677.0;1.214;32502578.0;252.0;195552;307;78;694;7.88;62.63;36.45;89.87;8.94;0;0;0;0;0;0;0;0;0
Meria;H2tJNyMHnRF6ahCQLQ1sSycM4FGchymuzyYzUqKEuydk;7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW;0.27564963921568625;0.24718303921568627;0.0036089;1314.0;546.0;767.0;0.0213804;0.0034893;0.0248577;785.0;2046.0;1.155;35265436.0;204.0;160140;371;443;695;9.07;73.42;55.13;41.84;8.8;0;0;0;0;0;0;0;0;0
Sec3;EnRcbgr5r7EUS2P35szncy6TW6eWA9UQiU3yQRCDbh2P;DP9iBgK9c7tJYb83KhxQMFNc1LXYu7nE7EhWpEzQnjmg;0.27557555;0.23866774999999998;0.0080078;1314.0;548.0;766.0;0.0254601;0.0034524;0.0289;749.0;3569.0;1.014;34889798.0;120.0;89880;514;154;696;7.23;58.82;76.45;79.87;8.67;0;0;0;0;0;0;0;0;0
South African Community Validator;stsaYQJUhKZDHSqndGtgo6jgbhVaHBSHhtfVWxCwrhD;SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd;0.2754672;0.2432125;0.0035238;1248.0;595.0;653.0;0.0254352;0.0033083;0.0287309;763.0;3304.0;1.793;37984010.0;112.0;85456;524;450;697;8.02;16.05;76.32;40.92;8.54;0;0;0;0;0;0;0;0;0
Golden Tower Staking;7obieMdVPKKcwEhhKizSkpdLaW1HMZh2ENrUDUhdGvVr;9PRr9k87HjjdLMRkxtxygidjxVta9VQ1kAsqgLBWXKdQ;0.2753687375;0.2450984375;0.0119146;1274.0;511.0;762.0;0.015005;0.0033632;0.0183557;770.0;3335.0;1.019;31073732.0;128.0;98560;493;68;698;8.67;27.5;13.42;91.18;8.41;0;0;0;0;0;0;0;0;0
;movwsCDJfXrt5mPfVdTC9u8pETrTysEdFxicvbZUxTz;movJfS8W7z4PzZJbanwt2DDSN3NbZSyadbDp8DnqbAP;0.27374529999999997;0.24948499999999998;0.0058678;1337.0;578.0;759.0;0.014872;0.0035327;0.0183925;783.0;35194.0;1.057;37680916.0;12.0;9396;758;251;699;9.33;83.03;13.03;67.11;8.28;0;0;0;0;0;0;0;0;0
Alien 👽 0% +Mev rewards;qjUuLxWo29QCBr7ZQw4EPLkAtmjHS2ZdZpZcH9g7fRb;HFTcVVrX93SJwYHAiiHAssb3c4zXqSsF4mNjg5arGPEj;0.2732308869565217;0.2434435869565217;0.0029249;1274.0;507.0;766.0;0.0235192;0.0033553;0.0268624;763.0;2331.0;1.012;32759317.0;184.0;140392;407;513;700;8.15;24.74;68.82;32.63;8.15;0;0;0;0;0;0;0;0;0
HAKUHODO KEY3;F3scMRjzSvXUa7JoK2uwBjNsYGi5sM84sDzE7FfGBo6o;2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z;0.27291844772727275;0.24600664772727274;0.005361;1233.0;469.0;763.0;0.018328;0.0032327;0.0215508;772.0;2418.0;1.024;28239821.0;176.0;135872;415;281;701;8.8;8.82;33.82;63.16;8.02;0;0;0;0;0;0;0;0;0
Pine Analytics;pine9rHVDS1pjwdhYkx3vRyaAyRd5KPDKXZEXAqvxcX;pineXRUnbaLNFMxaM3zBmFfTiKgQMGqT9jYHXZWq2Fw;0.2713535;0.25073850000000003;0.0018901;1251.0;524.0;727.0;0.0154269;0.0033091;0.0187249;786.0;4992.0;1.157;34201848.0;80.0;62880;605;625;702;9.59;16.32;15.79;17.89;7.88;0;0;0;0;0;0;0;0;0
Quantix;vanFfAkyFXFnj6TpmVwet6pJBnS4nBWNcJiE5GEsZ4K;N43JWBg42ZoUFMkHsRUVbP7wGVdxaHKanqaF9BBNiFC;0.2711414338709678;0.23814173387096776;0.0052451;1288.0;517.0;770.0;0.0243758;0.0033919;0.0277546;748.0;1730.0;1.009;33439016.0;248.0;185504;330;289;703;6.83;36.32;72.63;62.11;7.75;0;0;0;0;0;0;0;0;0
LightNode;ViKLknQuks11DLEjZ7Y2aNYAAT7Q3NTKLGxs8rdnLVi;VicAQ3U2GjjAuF3tPCtEQZdZKnpAAxkr5Q3zjDKmdo7;0.27084612826086957;0.24111722826086956;0.005998;1317.0;555.0;762.0;0.0202721;0.003471;0.0237309;756.0;2330.0;1.014;36939075.0;184.0;139104;408;241;704;7.49;66.97;47.63;68.42;7.62;0;0;0;0;0;0;0;0;0
Nam-dok-mai 🤑 stake-earn-repeat;5XGMWvqZSBk1fktPtxbwaMF5dhkbrtchpwd4xiXG9q8u;GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe;0.26740088695652175;0.23827358695652173;0.008165;1253.0;495.0;757.0;0.0176737;0.0033001;0.0209623;779.0;4314.0;1.133;31793313.0;92.0;71668;568;145;705;6.96;15.39;29.08;81.05;7.49;0;0;0;0;0;0;0;0;0
Lantern;FACqsS19VScz8oo2YhdMg35EsAy6xsCZ9Y58eJXGv8QJ;FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o;0.26691633243243246;0.24454493243243244;0.0017686;1299.0;528.0;771.0;0.0171959;0.0034203;0.0206028;767.0;2897.0;1.012;34771257.0;148.0;113516;456;641;706;8.41;45.53;26.97;15.79;7.36;0;0;0;0;0;0;0;0;0
;E5Y8uSQ8SWHH7GynZqMGirckAybkWXH5QcxtZ6tLezbn;F6kVwubXEfZZo6e4Kozrtg7WoWk5wTRmrC8pwoxSLa7S;0.26609714285714287;0.23828564285714288;0.0040662;1302.0;533.0;769.0;0.0203366;0.0034197;0.0237453;747.0;1524.0;1.021;33591903.0;280.0;209160;281;400;707;7.1;45.13;48.16;47.5;7.23;0;0;0;0;0;0;0;0;0
Realms Validator;RLMS1xvot6R9RCDbCtZN8toXGm1ceJHXnBSNC1wY3FU;RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo;0.2641783844827586;0.2420422844827586;0.0048036;1291.0;564.0;726.0;0.0139433;0.0034011;0.0173325;759.0;1719.0;1.148;35842166.0;232.0;176088;340;328;708;7.75;38.68;9.21;56.97;7.1;0;0;0;0;0;0;0;0;0
;9gX9MV3nGHRs1R9E52Q3vMg1tNGe5NHvzdfo3AMHnr5t;4Kbcyn7JVPAWLRLPsNGTPmcNMvCkLTw51ZLRhqsUC6jP;0.26403159655172415;0.24123189655172414;0.0023979;1275.0;509.0;766.0;0.0170739;0.0033396;0.0204018;757.0;3666.0;1.025;31878300.0;116.0;87812;517;552;709;7.62;21.18;25.92;27.5;6.96;0;0;0;0;0;0;0;0;0
Famous Foxes;FoXyNdpkiQBsWgrYER43PcZ5rcpzMk8jGxN3NyEx5dmB;FoXyHJXdQGK2eHoTjSAzHq4hzxWdJvpGgyzrtPS9eAk;0.26299846875;0.22564046875;0.0022245;1234.0;579.0;655.0;0.0318654;0.0032814;0.0351335;708.0;5782.0;1.794;37916027.0;64.0;45312;683;573;710;5.52;13.03;90.53;24.74;6.83;0;0;0;0;0;0;0;0;0
DarkTower;J6KaKtLRj7eQGuVVL2CAz1AS9kDxsrmej9QbYkEtsiAD;5ghoFEVrsXeAPB6SUmBpZ2xq3KvHEjNMeSaBnxEBXkHV;0.26024226052631577;0.2156429605263158;0.0023556;1314.0;543.0;771.0;0.038815;0.0034393;0.0422437;676.0;2821.0;1.013;36016960.0;152.0;102752;480;559;711;4.73;53.42;95.66;26.58;6.7;0;0;0;0;0;0;0;0;0
WinStake Labs;mNyQrNRYAuL2CwNCGmCsmwj9EcG88Sf8hs5rCirZaUr;2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot;0.2579704375;0.2359159375;0.0067121;1264.0;508.0;755.0;0.012028;0.0033259;0.0153424;741.0;3307.0;1.036;32573889.0;128.0;94848;503;199;712;6.7;18.95;4.34;73.95;6.57;0;0;0;0;0;0;0;0;0
GUIDES;wetwJSUHT5afX3gP49q75gkz8FcCfvsw2kuSQ1UjT9R;wetkjRRRDrSPAzHqfVHtFDbhNnejKm5UPfkHeccFCpo;0.25749467916666663;0.23508197916666665;0.0039431;1284.0;539.0;744.0;0.0151005;0.0033812;0.0184696;737.0;4336.0;1.057;34160220.0;96.0;70752;572;410;713;6.57;32.89;13.68;46.18;6.44;0;0;0;0;0;0;0;0;0
Rancho Stake;DGB2xq1gP7d74HAsuVShUskoU3dmoKuotFDtoPr2kFVT;EZHZcXFpiiooHDJymKPro6gSVBqz6JfRwDAnSHUwkXRV;0.2574137;0.22014;0.0117723;1225.0;468.0;757.0;0.0222971;0.0032175;0.0255014;700.0;14598.0;1.162;28687278.0;36.0;25200;723;70;714;5.12;7.24;60.92;90.92;6.31;0;0;0;0;0;0;0;0;0
Dan's Validator;B38JgkTi7Fu2Uxk8JzNw4M7aMhVxzGu2fsRqHNScPkCQ;5yEnvhM4Ld3UZs2n173J2iR369E1ddcbQYeLSZxk4cYj;0.25674779999999997;0.228211;0.0036922;1381.0;601.0;780.0;0.0211822;0.0036751;0.0248446;716.0;20419.0;1.101;36858906.0;20.0;14320;751;433;715;6.31;95.92;54.47;43.16;6.18;0;0;0;0;0;0;0;0;0
MICOBO;MicobSZgB9CZNvmnFSYbEtMjy7CUui5o6P3XoGTwZC5;MicoB9cA9R6jsicdhzWFjwd9HMkV8FA4o3WxYU6Z2yz;0.2566535545454545;0.22768045454545452;0.0039764;1325.0;564.0;760.0;0.0215224;0.0034878;0.0249967;714.0;9746.0;1.012;36696172.0;44.0;31416;709;408;716;5.91;72.76;56.18;46.45;6.04;0;0;0;0;0;0;0;0;0
;ParaCzYN8KHz4B7xsSeEpmTyE5EBjpWifbpSfsDkiTq;parayLyZvwnGjDT2pGqrVn8UDxmNcdNQCE8uPRWMeRz;0.2550858272727273;0.24109022727272728;0.0005135;1053.0;384.0;669.0;0.0107506;0.0027395;0.0134821;757.0;8982.0;1.179;25002435.0;44.0;33308;706;722;717;7.36;1.45;2.76;5.13;5.91;0;0;0;0;0;0;0;0;0
IBRL;dzufrE42PJjNNRBstdmunAdeDToDA3Cax6WDpFVj36Y;dzBhD4wikyy7xqwiJvT49gdrKqWVjfs9M6cTssmRX8Y;0.25295147777777777;0.22990027777777777;0.0;1302.0;528.0;773.0;0.0196139;0.0034494;0.0230512;721.0;11800.0;1.027;33534623.0;36.0;25956;720;758;718;6.44;57.37;41.32;0.0;5.78;0;0;0;0;0;0;0;0;0
SolanaBull 🚀;FLCrbfbwEhFARa8nK9rnZw8BVtKNAuHujh9EhWy5A4U4;CtvdyHYt8cMuGVHFarV2RADfoCdnrbd8e9jAsB225uMW;0.25238582857142855;0.22438242857142857;0.0046539;1262.0;523.0;739.0;0.0200313;0.0033297;0.0233495;704.0;2831.0;1.138;34565842.0;140.0;98560;494;350;719;5.39;19.61;45.39;54.08;5.65;0;0;0;0;0;0;0;0;0
CuBe-M;DyDjFYB6i51FMHQvB4eKSwGHmgMxVf1i3FWwANAngqyY;EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc;0.2508079555555556;0.22666305555555555;0.0069649;1286.0;530.0;756.0;0.0138052;0.0033855;0.01718;712.0;5888.0;1.031;33514366.0;72.0;51264;656;189;720;5.78;33.95;8.55;75.26;5.52;0;0;0;0;0;0;0;0;0
RevTec | 100% Block Reward;B1rsc6jv3RsFpkak8qvJN3PfGYSg9E3Uw1joaV1EoiFj;revtecFsGSRCdF29atQvchSXrjwBesA9vSisD4fyH5K;0.24946061249999998;0.22653531249999997;0.0030354;1288.0;524.0;764.0;0.016507;0.0033957;0.0198899;710.0;2681.0;1.011;34635940.0;160.0;113600;453;499;721;5.65;37.63;21.71;34.47;5.39;0;0;0;0;0;0;0;0;0
YYDS Validator 🚀 Performant, Secure and NO Fees;DzPT1ZWDeURdTj38QBSceWnrpYFxZRBLPRXmUgHVDAGR;Xoir1BnQX9TbEvon9HRbD8tkjcD9dorsxmNjZAV64Re;0.24835563333333333;0.2281858333333333;0.0018715;1350.0;580.0;769.0;0.0147758;0.0035353;0.0182983;716.0;11926.0;1.009;37855163.0;36.0;25776;722;627;722;6.18;83.82;12.63;17.63;5.26;0;0;0;0;0;0;0;0;0
;6zzAPhyFZgS6rdknHNZLcsoooZ744GtVmTDyfvRmN37Q;mds1WWedpezW3qvgML4WgP341jZksYAy5SbMLwjP5KC;0.24823609999999996;0.22378749999999997;0.0;1315.0;546.0;769.0;0.0209446;0.0035159;0.0244486;702.0;5320.0;1.024;32876654.0;80.0;56160;642;759;723;5.26;79.61;52.37;0.0;5.12;0;0;0;0;0;0;0;0;0
;BjREhubbyR597w8tK9NUCLY74Zct2VuhvrNhyLinVc2e;scs2Ra91pMbvqFAP7uitrN5U25SoyBTqZgBbhpVMJko;0.2482055;0.22807;0.0;1331.0;558.0;773.0;0.0166402;0.0035066;0.0201355;715.0;5305.0;1.027;34829950.0;80.0;57200;638;760;724;6.04;78.03;22.89;0.0;4.99;0;0;0;0;0;0;0;0;0
crypto-jack-sparrow;9NZ18GkTnXZug6eXAzpBsmyCsYfAJ7mL9bgUfSJDSAKr;AdSHK6vpQnwHRSw7jXUwjMEytmhFwnynZSENhvpAxL1y;0.2476079103448276;0.2180443103448276;0.0062418;1403.0;636.0;766.0;0.0196502;0.0036844;0.0233218;684.0;3680.0;1.018;39133346.0;116.0;79344;544;223;725;4.99;96.45;41.84;70.79;4.86;0;0;0;0;0;0;0;0;0
;nfGcSJkP35SkPa5475iBChmq1UNcj7JE1uQHrrasymm;HrWYa5vKZrcDbQWE39SGYwyzYcbsmXfBiHJGxpasymm;0.23664011666666668;0.21710041666666668;0.0035751;1333.0;564.0;769.0;0.0124897;0.0034856;0.0159646;681.0;17847.0;1.014;36794038.0;24.0;16344;748;448;726;4.86;71.58;5.39;41.18;4.73;0;0;0;0;0;0;0;0;0
Irishka;4DW4nrbGrjXRhhj3CH3AYgocExfqEoCCSMxZ9uzc3NpK;EBoKqyT2kCabcHXgpF7ScwrHgGUsR821xkTJsHtP2JJi;0.23558987692307692;0.20910307692307692;0.0023846;1329.0;555.0;773.0;0.0206281;0.0034884;0.0241022;656.0;8203.0;1.02;36346868.0;52.0;34112;703;553;727;4.34;73.03;50.26;27.37;4.6;0;0;0;0;0;0;0;0;0
;H3GhqPMwvGLdxWg3QJGjXDSkFSJCsFk3Wx9XBTdYZykc;NWY18yrPHsTogTDq78HpB51D7gC5AGRsvJ5pPqSchkH;0.23532304999999998;0.20345875;0.0012142;1295.0;525.0;770.0;0.0272339;0.0034294;0.0306501;642.0;13207.0;1.039;36017274.0;32.0;20544;734;704;728;3.81;49.21;82.24;7.5;4.47;0;0;0;0;0;0;0;0;0
[NODERS];94EhHE7MaKHq4p8oFADeyizDjwYwgFn1YBYGky8mR35z;3Pfubj3ytkRxFAGwFb5vtacuZJUxko5Du39xie9MBXuC;0.2352675046511628;0.2104236046511628;0.0035575;1297.0;527.0;770.0;0.0178872;0.0034111;0.0212864;660.0;2493.0;1.013;34704905.0;172.0;113520;455;449;729;4.6;43.16;30.0;41.05;4.34;0;0;0;0;0;0;0;0;0
ZAN;59uncaiGG7RMfH6yMc6tLR69d61aT5yEcJq6ccq5Xbbu;2ufnDYz755WuHqGCczry1ACTNUVZdn2cm43bCyyPSZtH;0.23486812222222223;0.16817722222222223;0.0029964;1311.0;550.0;760.0;0.060227;0.0034794;0.0636945;527.0;11425.0;1.079;36990320.0;36.0;18972;737;503;730;2.23;69.87;98.95;33.95;4.2;0;0;0;0;0;0;0;0;0
PK;PKvGYwh4efgythYddWAqGaPVuoZt8ybk7eXEoUqWxuA;PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ;0.2340842517857143;0.2081641517857143;0.0015466;1267.0;495.0;771.0;0.021051;0.0033347;0.0243735;653.0;1914.0;1.012;32636052.0;224.0;146272;397;674;731;4.2;20.26;53.29;11.45;4.07;0;0;0;0;0;0;0;0;0
;Gmmjsfpr1cj66zqwaYzEiSPsA1Y438MKXVNPnGZ2zB9Q;DEU4agzdUCA5oZ1QSLxCyZb1smvdu5j1NXXsK2r823Uu;0.2279072;0.20111;0.0106713;1325.0;498.0;827.0;0.0126446;0.0034962;0.0161259;631.0;107052.0;1.014;30256292.0;4.0;2524;760;85;732;3.68;75.79;5.92;88.95;3.94;0;0;0;0;0;0;0;0;0
cp0x_by_STAKRspace;3a2onvgTpGynakAQwx6gigtSeL7itZewNxqb5JiAvWeA;E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo;0.22584155454545454;0.20911295454545453;0.0010864;1135.0;428.0;706.0;0.0127012;0.0029504;0.0156422;656.0;9472.0;1.057;29000861.0;44.0;28864;717;708;733;4.47;2.11;6.05;6.97;3.81;0;0;0;0;0;0;0;0;0
Lifinity Protocol;2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z;RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4;0.22422166744186045;0.19655476744186046;0.0071393;1313.0;547.0;766.0;0.0170697;0.0034709;0.0205276;616.0;2483.0;1.018;34896920.0;172.0;105952;470;177;734;3.42;66.84;25.79;76.84;3.68;0;0;0;0;0;0;0;0;0
OrbitFlare Validator;68q1YeY3QJoL3DF3umVKkCFARYh931sQTbZbRtYthGu9;orbit1bWKxnECKLqjhm5rybTiEC2GEYbecyebgEfM5q;0.2234323875;0.2064146875;0.0013543;1220.0;467.0;752.0;0.0125422;0.0031328;0.0156634;647.0;13394.0;1.013;31126089.0;32.0;20704;733;696;735;4.07;3.82;5.66;8.55;3.55;0;0;0;0;0;0;0;0;0
NCValidator;NikGQUQqSLtsdHGGx7mQopojZcgd3N9uWFaZQ1r5EXn;ECNnK4VjcKTsABiw8FAp3JCE6tCmYyrEJthYVyMazmxi;0.22137339166666667;0.19363479166666667;0.0082466;1265.0;535.0;729.0;0.016154;0.0033492;0.019492;607.0;8057.0;1.178;33434023.0;48.0;29136;714;142;736;3.15;23.16;19.34;81.45;3.42;0;0;0;0;0;0;0;0;0
Fthr Validator;AfyTzhTXBRBCxGdTEMc9LNEkVGVGfGA9wHf1VikaNb37;AYY1TCe347UZ7zueBmF4MyoFkeEZquRUNVBNoUZiRoew;0.2201192142857143;0.20407571428571428;0.0018093;1277.0;506.0;771.0;0.010884;0.0033623;0.0142342;643.0;5108.0;1.012;33115025.0;84.0;54012;647;634;737;3.94;26.84;2.89;16.71;3.29;0;0;0;0;0;0;0;0;0
Marco Polo 0% Fee +MEV;EUiPhYZ8NoWX5ZzDh2cRR1fAS4su9jjV3YE7veyactzd;2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd;0.21995589375;0.19658109375;0.0023619;1287.0;536.0;750.0;0.0176493;0.0033756;0.0210129;620.0;3313.0;1.034;35324985.0;128.0;79360;543;558;738;3.55;31.97;28.95;26.71;3.15;0;0;0;0;0;0;0;0;0
Banana Business (BB);LNRmxHyXAzgBkgxDmb4ZefwLAnSv3fdsjPgjmThoa1T;3YX7PQuESmR2h95FDgjahEQjyCBhmY1Ts2MsrM1Kg9DS;0.21613699032258063;0.19649879032258064;0.0023304;1330.0;560.0;770.0;0.013838;0.003483;0.0173078;616.0;3456.0;1.013;35875683.0;124.0;76384;555;563;739;3.29;70.79;8.95;26.05;3.02;0;0;0;0;0;0;0;0;0
