account,name,activeStake,softwareClient
H9METtoxNp2PhcDNxXwqpzBarJw9zJezhzdDEFgBqv8w,"Teraswitch",54301883568041,JitoLabs
vnd1Ps8w3fsi54qUMJxBhUWARES34Qw7JQXDZxvbysd,"Vandal",54230461709356,JitoLabs
AYY1TCe347UZ7zueBmF4MyoFkeEZquRUNVBNoUZiRoew,"Fthr Validator",54020442099945,JitoLabs
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,"ReFi Hub",53753265522686,JitoLabs
Uf7TePem6vihMBiRg2d1ivnoNtRapdATfe5o99NuZH6,"Onii-chan~",53440556601589,AgaveBam
7U68WfpxJF5W1HjVQ2NCQr5EuKhNSvSRAnmWTk6225Jf,"NodT",53426427970393,JitoLabs
4kL5QD8ir5CvkuvCUnQhBDuWhq3Xfnz3UfQLt4CqPQZQ,"Swyke | ISO27001",53194406356227,Frankendancer
ELE1xBTfmHB7vuhSH94q23r6j3tuvTXYTqgm1u4uzMLk,"Fundamental",53103862381803,JitoLabs
G1eAmANVWf6ZeoxG4aMbS1APauyEDHqLxHFytzk5hZqN,"Gleam",52971071601368,AgaveBam
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,"",52773425429164,HarmonicAgave
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,"Tokamai",51615539678279,AgaveBam
EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc,"CuBe-M",51324823839273,AgaveBam
kyzzzgRymGpePUsLyr48kQHt53kh5CSfRH1qfvz1xgj,"Kyzzen",50908622462245,Frankendancer
4vdWYn2KbmQ3Dns5wVBfz4CFQDds4b7CpsC8MHBhHAib,"Unit 261",50744182403276,AgaveBam
AWZhUiQjrjtxL8MEMWsCFbMausFQKkdTnDsFW2i411hN,"MeshMap",50697304121350,AgaveBam
CARBN9PY1Qej1aCg4885pfoYH8EHfjWuMy59pVa48ky,"Cloak",49932212449840,JitoLabs
B94PGWcxE9iEDov8sZobTkqEY96Yb5gfcsYWSWpQxh6S,"SUNREN",49803847121049,AgaveBam
EPFZFVrXuveEQar9LaEkt5kDRPMnbvK54qu5FwCxpkcy,"AiSol",49548701222187,AgaveBam
mrgn4sJJu5GBa5wbKyjuASzhyCifvcedGoLtpKjB3Wf,"Project 0 Meridian",49228732253727,HarmonicAgave
DtY5Bzxd75iWQRvKwM2xLUxqwLT1RRoeNwmVvgS2JANA,"00💥Green House Crypto⚡️Jito BAM",49219850821019,AgaveBam
7VZM7YHcX73TpGoXDeBu61g4QKC86GwAEnew8dA7Y2xn,"BLOCKSIZE",49190163049764,AgaveBam
UNrgBLmc8JT6A3dxXY9DWeHvDezt2DZQbhg1KPQfqEL,"Unruggable",49142592821083,AgaveBam
dxa6QFqLcByyHykLCAW5tv1VYNVQFV3v6oovM2h8inH,"Fidelity Center for Applied Technology (FCAT®)",48815355111053,AgaveBam
BeRtYZnaaZLFwYQRPaZcxuuHBmyFBSGP32C8Ls5xnrZP,"BIG BERTY",47721602157621,JitoLabs
kREnNfJrPEHbrjSQDxmxZdGmN6hi7ewXZ3UZTURshrk,"Rutgers Blockchain",47482463924629,Frankendancer
LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC,"_gamma",47462075588964,Frankendancer
13DmVBcyrSdsSsLWaKH9x1dwxDf48Wu5wprwxMmLshrk,"Blockchain at Georgia Tech",47447093869226,Frankendancer
BSMe78Jk1BfeJDdHQj1aXVjrT2aMAYidyNAGQsTshrk,"Dalhousie Blockchain Society",47417803289167,Frankendancer
8aPHvzVV91jZF948tykkoF6WfgLHppNfG8Z3V4gCrDix,"TIEXO",47407963887223,AgaveBam
q1yPXLsYcJhzxhUYLewFDjYmsBh2gDFnYqrZ9VPshrk,"Blockchain at Columbia",47359199429941,Frankendancer
5LNEDitSMhApT2uFnmtN7FmjCiGuatpnb2uU4f3shrk,"Princeton Blockchain",47347970349841,Frankendancer
U82KEYMnuCiZSQbvuCJTZ652HX9NQ63uNSnxyucshrk,"Villanova Crypto Club",47347748215693,Frankendancer
12i8gndWWWMTRzJBFhnYkobNgZB3XMUUJq75HeUrshrk,"University of Minnesota Blockchain Club",47345234960599,Frankendancer
ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz,"Flipside",46917646070345,AgaveBam
pitMDEaMmWmr7qP8HsNqarPQkd3jhZbLJibhhQnL5RG,"KitBull ✅ MEV Rewards",46827685251814,AgaveBam
3KNGMiXwhy2CAWVNpLoUt25sNngFnX1mZpaiEeVccBA6,"01node",46684107787644,JitoLabs
sCANXAaS1a7yB8jz3USvGNLfd8DSc9r7TNzNSKKPkfY,"Range",45982273342715,AgaveBam
MFLKSo4XDfrBf4FByx76zYM2dXSWcigag7ec2bCHTR4,"The Mindfolk",45862512108429,JitoLabs
FoXyHJXdQGK2eHoTjSAzHq4hzxWdJvpGgyzrtPS9eAk,"Famous Foxes",45320401555883,JitoLabs
AccReGBNBdUCEJ7ZyP231jw7uVJ3eF9u4cLBFAyqQuWm,"Accretion | r0bre",45167374923874,Frankendancer Rev
LodeuWMHPiPj2PUHUyca2bkpFv9HyzR3gaDBmGJ9TSS,"The Lode (Sentries)",45151996312262,AgaveBam
DEgenZMznWXvg5YHaZM75arVTauV453SeXX1UrxcGNup,"DegenBot",43662775969369,JitoLabs
DTELykegBxxEn9c15GbH1zbYFr9CFd8VHQnhTGfz5JLb,"dTelecom",42623668171076,AgaveBam
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,"Staking Fund",42615505495898,AgaveBam
ES1M3tMZ4rMTJ3apE75cHfeGWizDTrMMXy2zKtWkd38R,"Spark Node",42024647598625,JitoLabs
CVgwMrWo9chKEuEPCe6Za9KJe8jamnAcoeWzaMeNubr6,"SelfLiquidity",41502085864917,JitoLabs
LTP1bMnfq1Z6UctyDXYHo9qcUJ6ReXm9cG2VwQcsHBt,"LTP",40963463571751,AgaveBam
DiFeTctQSaNczJNmZ5121kYqLaBe9wDpM9sjCzTELJLE,"Serhio911",40857129743819,Agave
THE1CosYJD9F1eBq53Fg4MZYZa5WrPUf2RQU5ZHnfEj,"Theia",40197307930043,AgaveBam
SoLiDJGk4WkdinyLiRWjkFbgLUhjL3idGJK8H1rUWqH,"Solana ID",39830306675117,JitoLabs
ZoD1XLMhxdMveAJL4x9oab4FhRKP5NThTnSCH19Tdjp,"Zodia Custody",39140585990987,JitoLabs
8cnksBVjDPspn3AvmxJd8JKUdh4uWDDXzDemPmDctaHi,"StakeWave",39132722971366,AgaveBam
gangtCrQg5RmKf5yxvhvZThPugPX58pDSdQ5UuS26vN,"The Lotus Validator",37893974813417,HarmonicAgave
ark1hdnnfmusE24wGHkyVG1gdRCqfmXs9drasDAdABZ,"",37640257285379,JitoLabs
2Le6TjeEescF87qDA8Ftdz6U8Kq6SNVwoLJLhzBCHUr5,"U1S1 Validator 🚀 Performant, Secure and NO Fees",37614485603583,JitoLabs
9D3o3EYeknhTrRvXS1PnD2euGXnMFa3HwpYBq5gPZJDA,"",37600022921264,Agave
6YDWxPaJWpZxJ6JLGaBeTJaGQn3gi3Pwtivii9cDyDHo,"Tartan | RaggedSec",36041465089541,AgaveBam
STPTshazcjH6cZMHzQBrggFSPHXYCTRGB7ctqS1AjkH,"Solana Portugal",35679751018044,JitoLabs
TopjgY7N1fJdnW89S9fX6t7LF61nspgXGL1NpgAKhDG,"TopReward",34708618469526,Rakurai
LiFiDJwJjW98MB8wxcnXpafKYsuz1hwpUkuszkERiX6,"LI.FI",34487354832790,AgaveBam
EBoKqyT2kCabcHXgpF7ScwrHgGUsR821xkTJsHtP2JJi,"Irishka",34126369315180,JitoLabs
4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2,"Sol4Geeks",34034237366662,AgaveBam
rapXHroUoGG3KvZ3qwjvGMdA7siWXwXpiNC1bYarvSC,"Raposa Coffee",33610389563760,AgaveBam
parayLyZvwnGjDT2pGqrVn8UDxmNcdNQCE8uPRWMeRz,"",33317344861238,JitoLabs
pitch9cMruwjDtAnisNS4mwZUPhMsBztNEGu2weMg55,"DePitch Academy",33235184386549,AgaveBam
7CR6whiYULVf1Knj4J5PxUS37opdk8UAx2WnDzBQKiVe,"DataHive AI",32564642151914,AgaveBam
MicoB9cA9R6jsicdhzWFjwd9HMkV8FA4o3WxYU6Z2yz,"MICOBO",31440735103939,AgaveBam
FphFJA451qptiGyCeCN3xvrDi8cApGAnyR5vw2KxxQ1q,"ex1arey 💫 0% fee + MEV!",31044075106133,AgaveBam
5N9r2ne7dPgHtzeHC5ETJ3DAueKQiXSU8KAmEZrrojT7,"thugDAO Validator",30971662188822,AgaveBam
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,"🤖 RoboRun.xyz",30836516562748,Frankendancer
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,"Private",29163259271592,JitoLabs
ECNnK4VjcKTsABiw8FAp3JCE6tCmYyrEJthYVyMazmxi,"NCValidator",29163025105465,AgaveBam
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,"EAC",29124472757723,JitoLabs
FFevTkywysWf8PJvH4DZkEp4v9ks9HJPJhZWbhhJiYnr,"Hinode Technologies",28966355570447,AgaveBam
E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo,"cp0x_by_STAKRspace",28877636124737,JitoLabs
Atom7LRkdXj6MBoWJPgjaetrCMrgB9nnkQBYXTWE8Z3S,"Quantum Crypto",28777956317571,AgaveBam
BCjGyexo1i7qpN9CbJ9Zt8avWr4Lb2JRtcm43sJvsgQK,"SOLAnode | 🔥 0% Fee + ⚡ MEV Rewards",27676289982935,Frankendancer Rev
Lua1fxRRHCnjVAYdfGyv2GbUsRHGM2DN2wgpWuF2WSb,"Lua Sol Foundation",27538936575300,AgaveBam
dzBhD4wikyy7xqwiJvT49gdrKqWVjfs9M6cTssmRX8Y,"IBRL",25973703431118,Agave
E4xNK4UwGnMtkdiUPyx13i6NkFDdW9Gw9NFGY93wEdGZ,"Block Rush Validator",25945269826527,JitoLabs
Xoir1BnQX9TbEvon9HRbD8tkjcD9dorsxmNjZAV64Re,"YYDS Validator 🚀 Performant, Secure and NO Fees",25780109555684,JitoLabs
EZHZcXFpiiooHDJymKPro6gSVBqz6JfRwDAnSHUwkXRV,"Rancho Stake",25235618659409,AgaveBam
CeJjdkRwfqYjrb7ZgKgqTurxx88H6kZyRadJwNJBcQwC,"",25035958797125,AgaveBam
UZBmptMjMSQEPKm4WyUkJeAuvZSqTuNK3cQCKFqJcXT,"UZB Validator",24964915886481,JitoLabs
HFSPaT8zL2a75cVW3snNzgjFRPZj1GbKJRF2RJ1qztkZ,"Moon Stake",24921536278540,AgaveBam
3DaifGfDESUzer5ggUeo6UDjqEKMkCpdNSrrvyuggHVe,"Speedlanding Validator",24070554403576,JitoLabs
3UfMeKHFaoZzN68TQJZXbLEARLZdhYmFcEvrMhtXTpnz,"",24010998717122,Agave
5P35CJVKU15Rrh5M6EVkre23EyA3K34kAut2GXhHKM7W,"",24002337691766,JitoLabs
8Rf7hLczBzGb71rmEjw3h9tTcxGijDiDHL651H9SfSFa,"marcograss",21612553457632,Frankendancer Rev
KAoSp3EudGqUBXv46tQoDwbZxSm3iXa9wM2aF4ySbJJ,"Aepalizage",21333251669156,AgaveBam
Spiky3mMSLHGhffuEhYR7ptMNZ8NddddwrTjki4VhWk,"Hedgehog Spiky Validator",21079422116144,JitoLabs
orbit1bWKxnECKLqjhm5rybTiEC2GEYbecyebgEfM5q,"OrbitFlare Validator",20730151939212,Frankendancer
NWY18yrPHsTogTDq78HpB51D7gC5AGRsvJ5pPqSchkH,"",20559122589547,JitoLabs
KAW1LjxH73tRBd1XsaqsRsgeERFkg4WpdXUSqR4QjkW,"Kawil",20308216937216,AgaveBam
anatWca4MKScN6y6zo5GEoao5ABy1BLHYLz5s2DnjZA,"",19999998717120,HarmonicAgave
2ufnDYz755WuHqGCczry1ACTNUVZdn2cm43bCyyPSZtH,"ZAN",19000999717320,JitoLabs
FLVgaCPvSGFguumN9ao188izB4K4rxSWzkHneQMtkwQJ,"EWR 0% Validator | No commission + Jito/MEV",18904204177935,AgaveBam
sTepQGoReJq2tBKStL19DT6nnGHcGiAvFjyYaokLyuM,"Step Finance",18308033096924,AgaveBam
chopskqnudaeCTENWzUjfFCBSLcxprqbdMoCAucAwfb,"Choplet Studios",17861883750420,AgaveBam
4mzLWNgBX67zVwTykNnq96Z6KQLc8UyV5Q35EfVCDifC,"Puerta del Sol",17823541052860,JitoLabs
6yVX5rkTR3NfgCuu37vkmLCeG2RLqKaJHLj4G6b4Dvzu,"Decomissioning node, redelegate by Feb 23",17439070044059,JitoLabs
BhNnboEZb3mKkVADMH11cYGWCqefAfmhzx5rU4eRTKGY,"Blocmates X Firstset",17262518923439,AgaveBam
6tpuCGuvAZyUwQPFLKmiUfGUKSBjk3yVHJ314cfJV4ZF,"Valor Node Capital",17247428159634,JitoLabs
9jJ3YRBL611e7xjXFMBExuninmTWjDnv3FXNotHmPnK2,"",17032461876515,JitoLabs
BRAZAtTTzR2Es8c98hJvcngerTEyRGSdgkHU59n4A6GT,"Superteam Brazil",16896101092475,JitoLabs
BCJN2vZFAHDYmufBDcbD5UAQHSyerXfc6UQkgX3mSWuh,"TomYum",16591745653609,JitoLabs
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,"",16408093886038,JitoLabs
HrWYa5vKZrcDbQWE39SGYwyzYcbsmXfBiHJGxpasymm,"",16352912717307,AgaveBam
CuStTdKU5nWev5YKxMHyFjiHYG2CnjZ3rrPa8r1G2hTw,"Custodian 💼 0% fees +MEV!",15798122173853,JitoLabs
BTGPbq4KuFENn4CKuaKGqkaDd3TJD3TEgtMjSrsZnMLb,"",15041982499601,AgaveBam
5yEnvhM4Ld3UZs2n173J2iR369E1ddcbQYeLSZxk4cYj,"Dan's Validator",14326165918446,JitoLabs
DZVySotZvrvJyVAcgjFtUDm93zoCaq9wBruMAUz83CWW,"",13634252505420,Frankendancer
7zAHbRxEQaNjKnQMjFm7j8LebHSGfzsQDdm2ZpUNPa7G,"Bitprim SOL Validator",12588377264503,JitoLabs
avnujiRNoSRe9PcET42DPKznyfYnb2LRaZAsqv6REZo,"AVNU",12014443939153,JitoLabs
3iQqh65Gby53aaYUF8ocoiEyhBs4aoe7BTYYWvy1c9dF,"DAIN",11998347688469,JitoLabs
AS4i8EXUZnPbmNT5ZXmoTEbrXQrbFoReiWwwFB43Ds5z,"Majestysol | 🔥 0% Fee + ⚡ MEV",11785886137962,JitoLabs
5429ouKuzSkH8TV5GULMLtqkEGnJ7H6RsfhDLyscqXoB,"",11778957573310,HarmonicAgave
9fa5wcqnAQqHyn58U1vHHLuZW5GXLcoho7hKT17jGJfZ,"Cryptology",9931611322637,Agave
movJfS8W7z4PzZJbanwt2DDSN3NbZSyadbDp8DnqbAP,"",9399989585600,Frankendancer Rev
BZBKHmW1DhBaAPojxWBQ26vGz42Y7MtNviFZWpc6nGLb,"RockX",8552710329602,JitoLabs
2D2v7sMqDuq2ekZnFhaQm4k2ErWHemZQuYf5qaVTPFmg,"maximka",8231243292955,Frankendancer
777idJ8gG2cZXjc5Wvcq7RBtkvcU1TJ8WoLQSHaU8nN2,"Sextant",7667874488802,AgaveBam
6dtVKjb6vRwNAekki2FXhKv8WTNzQ3xW6HWMCNWqtoDy,"EONpool",7509373228800,JitoLabs
FZrSKKsKfZJovcQWRQFDXz8DbHKCSRZLZqbBAGd1dG57,"",6712805746378,JitoLabs
4vXCtYfPeracuQg3a67Zx4jvtJco6MU3LKip8ax6GkVq,"Kangaroo 🦘",6440469892395,JitoLabs
ChB6C6dmNujAi79XtQLPKLL5SWdNLMShA7KKnrMMFF52,"Viking - Nordic Countries Validator - 0% fees",6037549947652,JitoLabs
2npYpAQcNWcZo85eB43DnSMyeeVCiks7g65YaWVKp8TX,"Google Cloud Web3",4959997717127,Agave
574rvsKGZg8rBuSNX7k8gG2mHFvUMwt22sSgJJBMCQVy,"Khaos",2739068561534,Frankendancer
SENDa18d6LsC1f85AJXXMncBxQyFQKSJWZ1jaop5K87,"SendAI Inc.",2669876480796,AgaveBam
DEU4agzdUCA5oZ1QSLxCyZb1smvdu5j1NXXsK2r823Uu,"",2525744404417,Frankendancer Rev
HwRia5HUmQcvundpC6iFqwfK4iVNKRSmYm1NKsrMkZBC,"Figment | Firedancer",2417775042208,JitoLabs
8mhdbYU3PxALpTfDrdTYvk5obaGxL8ATQMvCLXW9SV2L,"Piranha",1324122090761,JitoLabs
CpdzCVzaR9gjFymmEVE8xHboJFHaDnimRZ448cMBs6Rn,"Anti 🔥 +JitoMEV",1100110953041,AgaveBam
7d7x84jiVtqpz9NK88ocLmu4L15uhdnzMEDmo8Py8oVi,"",1046528486398,Agave
DSRVdh9PQaqAcFtMCbJhyD4yMD5H2EeHNzdbqWctRY4E,"DSRV",831174653726,JitoLabs
9Ukj3PkyD3igEDJGt1QTj9ThzjK6hMiadQfa3gm7kjf1,"InfStones ✅",825761957025,JitoLabs
FSVdqBzx5D4UsqBLnvmH5dFx2dCm1pTPAbQWJ1PYzTJ2,"",671991449010,JitoLabs
CRNyGD7xNPThLjNviGdxoAiHpQXZKx3UeyCfrxnmTi8r,"",516693425513,JitoLabs
34mx1tsh8ZpdeSWAcj5Mqa7e2XoTnAsA6VrHLsg1BdRj,"JumpSOL - Solana Labs",228848869396,JitoLabs
toshB4tPQTFfyd3VFz2tC3nmEFHVmiBMUpcxwWiexn2,"Toshi CSS",110193338001,JitoLabs
AvNsK6uxBBwejyPe7tZqgX4onaCnXTqKQvKRaTe9Ekya,"",104662610649,HarmonicAgave
8j7RdaofeR9jaXWqYTubqooHpcajP7EfhWbR4UKUB4fF,"",72353860213,Frankendancer
BM2vE2QqkB9fGtC34WPtM8drbgta13SBkhRq6dRG9J4J,"Frankendancer-DoubleZero3",65944563411,Frankendancer
RFLCTDRBVZTEbXrCd92jnKghYeDJARb6ByK2JnPfQmH,"Reflect Validator",53754816468,JitoLabs
82vucuWCTTQEz6nYe3VetnL3pJYBrfDF2gDAjec9sPUy,"Frankendancer-DoubleZero1",35981452201,Frankendancer
BithTCxKV3G8bG8ZmmpHcFjdUGwsuSPr8sJFmt8ShjYk,"",11500000000,JitoLabs
hyp3Eo67t6FgeuWg5Qxbeme8NPXJPXXdKT4iJ4DsLf2,"EpRvips2doUUdxvs3Qhf4MCLqVeJEPu47Aci5QbBXASV",7799532555,JitoLabs
F1REzm2dJW1wfj2yHjCMV3FxVs8TXQG9qoW4MFEz6uYo,"",1998717123,Firedancer
fotby1ABxpei2EVH9uXJ6KbHYgPjbg4Sny9eRzQjtRN,"",1998717120,Firedancer
8a4juhtQScHcXPAcqVF3otxLMqxZMDALcE3FEVGBnKu8,"",1100368985,JitoLabs
AYtVvSSrUHaonnS2ypPn3bXtQfxXDzp1YRb41v6Veik4,"BESC LLC VALIDATOR",998788092,Agave
2BqArKDhCnXuyRbuDqfF2Yw1QXbgYQCkThf3CkyVfAWc,"",97717120,Agave
FXXaL4nFfS8vmYjKjdW3sGgAFT1sAjeMqLCNsUmCp741,"",7717120,JitoLabs
6WwZVeoozcJBK6qJF5Cs3PU8pikyJZATD47H52FHDDte,"",2001446,Harmonic
FttTBmXi5tmGJtiRcbVLwfMnY3ngrxw8DNSWRWMrr1WS,"Frankendancer-DoubleZero4",1000000,Frankendancer
