account,name,activeStake,softwareClient
4kL5QD8ir5CvkuvCUnQhBDuWhq3Xfnz3UfQLt4CqPQZQ,"Swyke | ISO27001",53119956807038,Frankendancer
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,"",52773425429164,HarmonicAgave
CARBN9PY1Qej1aCg4885pfoYH8EHfjWuMy59pVa48ky,"Cloak",52252555320692,JitoLabs
8aPHvzVV91jZF948tykkoF6WfgLHppNfG8Z3V4gCrDix,"TIEXO",51729561361705,AgaveBam
7VZM7YHcX73TpGoXDeBu61g4QKC86GwAEnew8dA7Y2xn,"BLOCKSIZE",51592423944459,AgaveBam
pitMDEaMmWmr7qP8HsNqarPQkd3jhZbLJibhhQnL5RG,"KitBull ✅ MEV Rewards",51467663333661,AgaveBam
G1eAmANVWf6ZeoxG4aMbS1APauyEDHqLxHFytzk5hZqN,"Gleam",51043335434340,JitoLabs
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,"Solana Vibe Station",50639654787589,Frankendancer
AYY1TCe347UZ7zueBmF4MyoFkeEZquRUNVBNoUZiRoew,"Fthr Validator",50496480411917,JitoLabs
dxa6QFqLcByyHykLCAW5tv1VYNVQFV3v6oovM2h8inH,"Fidelity Center for Applied Technology (FCAT®)",50483077234651,AgaveBam
LitxAVo3RnYXD2sX1TyRJxfnKy48amXgyGiysPZjZwE,"Litx - 0% Commission",49417607990347,JitoLabs
kREnNfJrPEHbrjSQDxmxZdGmN6hi7ewXZ3UZTURshrk,"Rutgers Blockchain",49173801648236,Frankendancer
13DmVBcyrSdsSsLWaKH9x1dwxDf48Wu5wprwxMmLshrk,"Blockchain at Georgia Tech",49138512252231,Frankendancer
TopjgY7N1fJdnW89S9fX6t7LF61nspgXGL1NpgAKhDG,"TopReward",49133633344741,AgaveBam
BSMe78Jk1BfeJDdHQj1aXVjrT2aMAYidyNAGQsTshrk,"Dalhousie Blockchain Society",49109738632720,Frankendancer
ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz,"Flipside",49066601499497,AgaveBam
5LNEDitSMhApT2uFnmtN7FmjCiGuatpnb2uU4f3shrk,"Princeton Blockchain",49039335695321,Frankendancer
U82KEYMnuCiZSQbvuCJTZ652HX9NQ63uNSnxyucshrk,"Villanova Crypto Club",49038508170262,Frankendancer
kyzzzgRymGpePUsLyr48kQHt53kh5CSfRH1qfvz1xgj,"Kyzzen",48496575934978,Frankendancer
LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC,"_gamma",48494840914341,Frankendancer
BeRtYZnaaZLFwYQRPaZcxuuHBmyFBSGP32C8Ls5xnrZP,"BIG BERTY",48489469076510,AgaveBam
3KNGMiXwhy2CAWVNpLoUt25sNngFnX1mZpaiEeVccBA6,"01node",48356610980641,JitoLabs
sCANXAaS1a7yB8jz3USvGNLfd8DSc9r7TNzNSKKPkfY,"Range",47946426666759,AgaveBam
4SgoyAwN26iu9Gpf12Bk1rnzp4G4yDUM3XVv4w7VQcAf,"SkipLine",47888815435912,JitoLabs
5t4shVsKnUqgjmhK3fFNsvyju2E6Rd7cc4S5pmqqEVEW,"SteakStache",47860482101387,JitoLabs
FoXyHJXdQGK2eHoTjSAzHq4hzxWdJvpGgyzrtPS9eAk,"Famous Foxes",47791379926541,JitoLabs
LodeuWMHPiPj2PUHUyca2bkpFv9HyzR3gaDBmGJ9TSS,"The Lode (Sentries)",47659370623832,AgaveBam
BuonuQoAR74GoMwCFhxKWVWWSGGt2wfbNmQ3cizaJ97G,"Solarius☀️",46760342523317,AgaveBam
gojir4WnhS7VS1JdbnanJMzaMfr4UD7KeX1ixWAHEmw,"Gojira",46564225975274,AgaveBam
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,"ReFi Hub",45510139217272,JitoLabs
LTP1bMnfq1Z6UctyDXYHo9qcUJ6ReXm9cG2VwQcsHBt,"LTP",44832546381249,AgaveBam
DEgenZMznWXvg5YHaZM75arVTauV453SeXX1UrxcGNup,"DegenBot",44368677846895,AgaveBam
UNrgBLmc8JT6A3dxXY9DWeHvDezt2DZQbhg1KPQfqEL,"Unruggable",44257756891516,AgaveBam
ES1M3tMZ4rMTJ3apE75cHfeGWizDTrMMXy2zKtWkd38R,"Spark Node",44138996651020,JitoLabs
THE1CosYJD9F1eBq53Fg4MZYZa5WrPUf2RQU5ZHnfEj,"Theia",44073262560956,AgaveBam
EPFZFVrXuveEQar9LaEkt5kDRPMnbvK54qu5FwCxpkcy,"AiSol",43911976994731,AgaveBam
DURt7rLam3Dhm98nzV9gdbvc5BucoAQYE5HgCgGyYEbi,"Official DogWifValidator - DFDV Powered",43761079086676,HarmonicAgave
omeg2wsojzB7tfyAxsFhp8npxHL8yxVnaf51poXCwSd,"OmegaNode Validator",43504426685648,AgaveBam
nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,"Epoch.Day",43299008099001,JitoLabs
Uf7TePem6vihMBiRg2d1ivnoNtRapdATfe5o99NuZH6,"Onii-chan~",42535081406321,AgaveBam
5zuNci3TV79w6zLoJZzbZujMvkVZb2FcSPhgv9aT24AK,"Solana Japan Validator🇯🇵",41934061661925,AgaveBam
ZoD1XLMhxdMveAJL4x9oab4FhRKP5NThTnSCH19Tdjp,"Zodia Custody",41811958029851,JitoLabs
q1yPXLsYcJhzxhUYLewFDjYmsBh2gDFnYqrZ9VPshrk,"Blockchain at Columbia",41229879706484,Frankendancer
B94PGWcxE9iEDov8sZobTkqEY96Yb5gfcsYWSWpQxh6S,"SUNREN",40033092622769,AgaveBam
6c6RrC9TWNgiVXnbZ6hehNuhyh81pZK1yAj5w2nXZTwi,"Ivy Oracle",39722472536268,JitoLabs
gangtCrQg5RmKf5yxvhvZThPugPX58pDSdQ5UuS26vN,"The Lotus Validator",39584911781626,HarmonicAgave
2Le6TjeEescF87qDA8Ftdz6U8Kq6SNVwoLJLhzBCHUr5,"U1S1 Validator 🚀 Performant, Secure and NO Fees",39187022007521,JitoLabs
EBoKqyT2kCabcHXgpF7ScwrHgGUsR821xkTJsHtP2JJi,"Irishka",38298052037834,JitoLabs
6YDWxPaJWpZxJ6JLGaBeTJaGQn3gi3Pwtivii9cDyDHo,"Tartan | RaggedSec",38073295389691,AgaveBam
RFLCTDRBVZTEbXrCd92jnKghYeDJARb6ByK2JnPfQmH,"Reflect Validator",38068913224547,JitoLabs
9D3o3EYeknhTrRvXS1PnD2euGXnMFa3HwpYBq5gPZJDA,"",37600022921264,Agave
MFLKSo4XDfrBf4FByx76zYM2dXSWcigag7ec2bCHTR4,"The Mindfolk",37489177856251,JitoLabs
rapXHroUoGG3KvZ3qwjvGMdA7siWXwXpiNC1bYarvSC,"Raposa Coffee",36507360856731,AgaveBam
LiFiDJwJjW98MB8wxcnXpafKYsuz1hwpUkuszkERiX6,"LI.FI",36389044988000,AgaveBam
pitch9cMruwjDtAnisNS4mwZUPhMsBztNEGu2weMg55,"DePitch Academy",35247666430255,AgaveBam
parayLyZvwnGjDT2pGqrVn8UDxmNcdNQCE8uPRWMeRz,"",35202505535829,AgaveBam
MicoB9cA9R6jsicdhzWFjwd9HMkV8FA4o3WxYU6Z2yz,"MICOBO",34836754803050,AgaveBam
SoLiDJGk4WkdinyLiRWjkFbgLUhjL3idGJK8H1rUWqH,"Solana ID",34722357640737,JitoLabs
7CR6whiYULVf1Knj4J5PxUS37opdk8UAx2WnDzBQKiVe,"DataHive AI",34443490371833,AgaveBam
ark1hdnnfmusE24wGHkyVG1gdRCqfmXs9drasDAdABZ,"",34208966416894,JitoLabs
AWZhUiQjrjtxL8MEMWsCFbMausFQKkdTnDsFW2i411hN,"MeshMap",33606053156146,AgaveBam
FFevTkywysWf8PJvH4DZkEp4v9ks9HJPJhZWbhhJiYnr,"Hinode Technologies",33507119537680,AgaveBam
5N9r2ne7dPgHtzeHC5ETJ3DAueKQiXSU8KAmEZrrojT7,"thugDAO Validator",29759070939427,AgaveBam
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,"Private",29285621291413,JitoLabs
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,"🤖 RoboRun.xyz",29228332449408,Frankendancer
Atom7LRkdXj6MBoWJPgjaetrCMrgB9nnkQBYXTWE8Z3S,"Quantum Crypto",29100372417704,AgaveBam
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,"EAC",29080601975409,JitoLabs
12i8gndWWWMTRzJBFhnYkobNgZB3XMUUJq75HeUrshrk,"University of Minnesota Blockchain Club",28769308553624,Frankendancer
BCjGyexo1i7qpN9CbJ9Zt8avWr4Lb2JRtcm43sJvsgQK,"SOLAnode | 🔥 0% Fee + ⚡ MEV Rewards",27676289982935,Frankendancer Rev
Lua1fxRRHCnjVAYdfGyv2GbUsRHGM2DN2wgpWuF2WSb,"Lua Sol Foundation",27429441744004,AgaveBam
Xoir1BnQX9TbEvon9HRbD8tkjcD9dorsxmNjZAV64Re,"YYDS Validator 🚀 Performant, Secure and NO Fees",27222096971652,JitoLabs
EZHZcXFpiiooHDJymKPro6gSVBqz6JfRwDAnSHUwkXRV,"Rancho Stake",26681557164912,Agave
E4xNK4UwGnMtkdiUPyx13i6NkFDdW9Gw9NFGY93wEdGZ,"Block Rush Validator",25906188684056,JitoLabs
dzBhD4wikyy7xqwiJvT49gdrKqWVjfs9M6cTssmRX8Y,"IBRL",25839840158172,Agave
UZBmptMjMSQEPKm4WyUkJeAuvZSqTuNK3cQCKFqJcXT,"UZB Validator",25017267945835,JitoLabs
CVgwMrWo9chKEuEPCe6Za9KJe8jamnAcoeWzaMeNubr6,"SelfLiquidity",24825325862144,JitoLabs
DTELykegBxxEn9c15GbH1zbYFr9CFd8VHQnhTGfz5JLb,"dTelecom",24753505707630,JitoLabs
3UfMeKHFaoZzN68TQJZXbLEARLZdhYmFcEvrMhtXTpnz,"",24010997717122,Agave
5P35CJVKU15Rrh5M6EVkre23EyA3K34kAut2GXhHKM7W,"",24002337691766,JitoLabs
DiFeTctQSaNczJNmZ5121kYqLaBe9wDpM9sjCzTELJLE,"Serhio911",23891062648271,Agave
8cnksBVjDPspn3AvmxJd8JKUdh4uWDDXzDemPmDctaHi,"StakeWave",23798684824902,AgaveBam
8Rf7hLczBzGb71rmEjw3h9tTcxGijDiDHL651H9SfSFa,"marcograss",23395748054576,Frankendancer Rev
4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2,"Sol4Geeks",23151260294298,AgaveBam
orbit1bWKxnECKLqjhm5rybTiEC2GEYbecyebgEfM5q,"OrbitFlare Validator",22327858464029,Frankendancer
KAoSp3EudGqUBXv46tQoDwbZxSm3iXa9wM2aF4ySbJJ,"Aepalizage",21273221320824,AgaveBam
Spiky3mMSLHGhffuEhYR7ptMNZ8NddddwrTjki4VhWk,"Hedgehog Spiky Validator",21157795485059,JitoLabs
NWY18yrPHsTogTDq78HpB51D7gC5AGRsvJ5pPqSchkH,"",20529792365164,JitoLabs
BhNnboEZb3mKkVADMH11cYGWCqefAfmhzx5rU4eRTKGY,"Blocmates X Firstset",20450226567233,AgaveBam
KAW1LjxH73tRBd1XsaqsRsgeERFkg4WpdXUSqR4QjkW,"Kawil",20338002243806,AgaveBam
anatWca4MKScN6y6zo5GEoao5ABy1BLHYLz5s2DnjZA,"",19999998717120,HarmonicAgave
chopskqnudaeCTENWzUjfFCBSLcxprqbdMoCAucAwfb,"Choplet Studios",19628191623799,AgaveBam
4mzLWNgBX67zVwTykNnq96Z6KQLc8UyV5Q35EfVCDifC,"Puerta del Sol",19392655089250,JitoLabs
HFSPaT8zL2a75cVW3snNzgjFRPZj1GbKJRF2RJ1qztkZ,"Moon Stake",19073136292610,AgaveBam
2ufnDYz755WuHqGCczry1ACTNUVZdn2cm43bCyyPSZtH,"ZAN",19000999717320,JitoLabs
6tpuCGuvAZyUwQPFLKmiUfGUKSBjk3yVHJ314cfJV4ZF,"Valor Node Capital",18908034791633,JitoLabs
9jJ3YRBL611e7xjXFMBExuninmTWjDnv3FXNotHmPnK2,"",18693522668786,JitoLabs
BRAZAtTTzR2Es8c98hJvcngerTEyRGSdgkHU59n4A6GT,"Superteam Brazil",18320011529942,JitoLabs
BCJN2vZFAHDYmufBDcbD5UAQHSyerXfc6UQkgX3mSWuh,"",18252448463796,JitoLabs
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,"",18068113960180,JitoLabs
6yVX5rkTR3NfgCuu37vkmLCeG2RLqKaJHLj4G6b4Dvzu,"Decomissioning node, redelegate by Feb 23",17439070044059,JitoLabs
AvNsK6uxBBwejyPe7tZqgX4onaCnXTqKQvKRaTe9Ekya,"",17361306591617,HarmonicAgave
CuStTdKU5nWev5YKxMHyFjiHYG2CnjZ3rrPa8r1G2hTw,"Custodian 💼 0% fees +MEV!",15798122173853,JitoLabs
sTepQGoReJq2tBKStL19DT6nnGHcGiAvFjyYaokLyuM,"Step Finance",15795507484113,AgaveBam
BTGPbq4KuFENn4CKuaKGqkaDd3TJD3TEgtMjSrsZnMLb,"",15019336178598,AgaveBam
CeJjdkRwfqYjrb7ZgKgqTurxx88H6kZyRadJwNJBcQwC,"",15005782264722,AgaveBam
5yEnvhM4Ld3UZs2n173J2iR369E1ddcbQYeLSZxk4cYj,"Dan's Validator",14326165918446,JitoLabs
3DaifGfDESUzer5ggUeo6UDjqEKMkCpdNSrrvyuggHVe,"Speedlanding Validator",13661291540255,JitoLabs
DZVySotZvrvJyVAcgjFtUDm93zoCaq9wBruMAUz83CWW,"",13634252505420,Frankendancer
3iQqh65Gby53aaYUF8ocoiEyhBs4aoe7BTYYWvy1c9dF,"DAIN",13599180223577,JitoLabs
AS4i8EXUZnPbmNT5ZXmoTEbrXQrbFoReiWwwFB43Ds5z,"Majestysol | 🔥 0% Fee + ⚡ MEV",12816425571442,JitoLabs
7zAHbRxEQaNjKnQMjFm7j8LebHSGfzsQDdm2ZpUNPa7G,"Bitprim SOL Validator",12529088097971,JitoLabs
5429ouKuzSkH8TV5GULMLtqkEGnJ7H6RsfhDLyscqXoB,"",11760840207690,HarmonicAgave
F1REzm2dJW1wfj2yHjCMV3FxVs8TXQG9qoW4MFEz6uYo,"",10001996434246,Firedancer
FttTBmXi5tmGJtiRcbVLwfMnY3ngrxw8DNSWRWMrr1WS,"Frankendancer-DoubleZero4",10000001000000,Frankendancer
9fa5wcqnAQqHyn58U1vHHLuZW5GXLcoho7hKT17jGJfZ,"Cryptology",9916884216333,Agave
movJfS8W7z4PzZJbanwt2DDSN3NbZSyadbDp8DnqbAP,"",9399989585600,Frankendancer Rev
BZBKHmW1DhBaAPojxWBQ26vGz42Y7MtNviFZWpc6nGLb,"RockX",8552710329602,JitoLabs
2D2v7sMqDuq2ekZnFhaQm4k2ErWHemZQuYf5qaVTPFmg,"maximka",8231243292955,Frankendancer
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,"",8010255857921,JitoLabs
6dtVKjb6vRwNAekki2FXhKv8WTNzQ3xW6HWMCNWqtoDy,"EONpool",7511149273727,JitoLabs
FZrSKKsKfZJovcQWRQFDXz8DbHKCSRZLZqbBAGd1dG57,"",6887358040548,JitoLabs
4vXCtYfPeracuQg3a67Zx4jvtJco6MU3LKip8ax6GkVq,"Kangaroo 🦘",6440469892395,JitoLabs
ChB6C6dmNujAi79XtQLPKLL5SWdNLMShA7KKnrMMFF52,"Viking - Nordic Countries Validator - 0% fees",6037549947652,JitoLabs
9Ukj3PkyD3igEDJGt1QTj9ThzjK6hMiadQfa3gm7kjf1,"InfStones ✅",5962997845174,JitoLabs
2npYpAQcNWcZo85eB43DnSMyeeVCiks7g65YaWVKp8TX,"Google Cloud Web3",4959997717127,Agave
HrWYa5vKZrcDbQWE39SGYwyzYcbsmXfBiHJGxpasymm,"",4484417008741,AgaveBam
FSVdqBzx5D4UsqBLnvmH5dFx2dCm1pTPAbQWJ1PYzTJ2,"",3754428960669,JitoLabs
574rvsKGZg8rBuSNX7k8gG2mHFvUMwt22sSgJJBMCQVy,"Khaos",2739068561534,Frankendancer
SENDa18d6LsC1f85AJXXMncBxQyFQKSJWZ1jaop5K87,"SendAI Inc.",2669876480796,AgaveBam
DEU4agzdUCA5oZ1QSLxCyZb1smvdu5j1NXXsK2r823Uu,"",2521766820213,Frankendancer Rev
HwRia5HUmQcvundpC6iFqwfK4iVNKRSmYm1NKsrMkZBC,"Figment | Firedancer",2387595183154,Frankendancer Rev
8mhdbYU3PxALpTfDrdTYvk5obaGxL8ATQMvCLXW9SV2L,"Piranha",1324122090761,JitoLabs
CpdzCVzaR9gjFymmEVE8xHboJFHaDnimRZ448cMBs6Rn,"Anti 🔥 +JitoMEV",1032307455342,JitoLabs
DSRVdh9PQaqAcFtMCbJhyD4yMD5H2EeHNzdbqWctRY4E,"DSRV",835894785057,JitoLabs
CRNyGD7xNPThLjNviGdxoAiHpQXZKx3UeyCfrxnmTi8r,"",515890561647,JitoLabs
34mx1tsh8ZpdeSWAcj5Mqa7e2XoTnAsA6VrHLsg1BdRj,"JumpSOL - Solana Labs",228642387553,JitoLabs
toshB4tPQTFfyd3VFz2tC3nmEFHVmiBMUpcxwWiexn2,"Toshi CSS",110015747766,JitoLabs
BM2vE2QqkB9fGtC34WPtM8drbgta13SBkhRq6dRG9J4J,"Frankendancer-DoubleZero3",65841059400,Frankendancer
8j7RdaofeR9jaXWqYTubqooHpcajP7EfhWbR4UKUB4fF,"",62264471199,Frankendancer
82vucuWCTTQEz6nYe3VetnL3pJYBrfDF2gDAjec9sPUy,"Frankendancer-DoubleZero1",35981452201,Frankendancer
BithTCxKV3G8bG8ZmmpHcFjdUGwsuSPr8sJFmt8ShjYk,"",11600000000,JitoLabs
hyp3Eo67t6FgeuWg5Qxbeme8NPXJPXXdKT4iJ4DsLf2,"EpRvips2doUUdxvs3Qhf4MCLqVeJEPu47Aci5QbBXASV",7799532555,JitoLabs
fotby1ABxpei2EVH9uXJ6KbHYgPjbg4Sny9eRzQjtRN,"",1998717120,Firedancer
8a4juhtQScHcXPAcqVF3otxLMqxZMDALcE3FEVGBnKu8,"",1097717127,JitoLabs
AYtVvSSrUHaonnS2ypPn3bXtQfxXDzp1YRb41v6Veik4,"BESC LLC VALIDATOR",997717131,Agave
2BqArKDhCnXuyRbuDqfF2Yw1QXbgYQCkThf3CkyVfAWc,"",97717120,Agave
FXXaL4nFfS8vmYjKjdW3sGgAFT1sAjeMqLCNsUmCp741,"",7717120,JitoLabs
6WwZVeoozcJBK6qJF5Cs3PU8pikyJZATD47H52FHDDte,"",2001446,Harmonic
